x,y,z
0.385773,2.20105,3.92028
0.385773,2.20105,3.92028
0.385773,2.20105,3.92028
-1.14944,0.79753,1.55581
-1.14944,0.79753,1.55581
0.583286,0.731727,1.88375
0.583286,0.731727,1.88375
0.583286,0.731727,1.88375
0.583286,0.731727,1.88375
0.583286,0.731727,1.88375
0.583286,0.731727,1.88375
0.583286,0.731727,1.88375
0.583286,0.731727,1.88375
1.63845,3.20145,2.66894
1.63845,3.20145,2.66894
1.63845,3.20145,2.66894
1.63845,3.20145,2.66894
1.63845,3.20145,2.66894
1.63845,3.20145,2.66894
-1.20828,4.98618,3.45619
0.586415,3.68193,2.69246
1.30219,2.33844,5.49318
3.65218,4.03127,6.16167
3.65218,4.03127,6.16167
0.874646,4.5305,6.49944
-1.07351,3.79342,4.72686
-1.07351,3.79342,4.72686
-0.267309,3.72559,3.90157
-0.267309,3.72559,3.90157
-1.88454,2.75031,5.03336
-1.88454,2.75031,5.03336
-1.88454,2.75031,5.03336
-1.5341,0.850928,6.63414
-1.5341,0.850928,6.63414
-0.35517,-0.779199,6.9972
-1.45773,1.56997,6.25999
-1.45773,1.56997,6.25999
-4.24707,1.56771,6.36577
-4.759,1.06796,8.6033
-3.04919,2.27556,11.0855
-2.28973,0.0289835,8.78889
-2.28973,0.0289835,8.78889
-3.1723,-1.61672,6.78051
-3.1723,-1.61672,6.78051
-3.1723,-1.61672,6.78051
-0.467912,-2.49052,7.95727
0.775372,-1.48456,7.22685
2.80928,0.419489,4.31942
0.786126,-1.9095,2.25767
-1.41141,-0.100829,4.41752
-1.07311,-2.46905,3.78244
0.98104,-2.70158,6.73381
0.98104,-2.70158,6.73381
0.98104,-2.70158,6.73381
-1.10537,-3.71565,8.01137
1.63222,-0.761058,7.89396
1.63222,-0.761058,7.89396
0.583359,1.69526,5.87687
3.45167,-0.0769732,7.93324
3.45167,-0.0769732,7.93324
2.25028,2.23439,6.1531
2.25028,2.23439,6.1531
-0.44319,5.039,5.06451
1.69669,2.47125,2.20208
1.69669,2.47125,2.20208
1.69669,2.47125,2.20208
1.69669,2.47125,2.20208
2.50521,0.0748274,3.93798
0.118449,2.54331,4.73093
0.118449,2.54331,4.73093
0.118449,2.54331,4.73093
2.54271,3.71957,2.13581
2.54271,3.71957,2.13581
0.514842,3.49025,2.5981
0.514842,3.49025,2.5981
-0.210059,2.99584,2.65192
-0.210059,2.99584,2.65192
-0.210059,2.99584,2.65192
-0.210059,2.99584,2.65192
-2.6721,4.09608,3.08124
-0.121302,2.31494,2.68823
-0.121302,2.31494,2.68823
-0.121302,2.31494,2.68823
-0.121302,2.31494,2.68823
-0.121302,2.31494,2.68823
1.65601,0.423392,2.83387
-0.401942,0.0221528,1.11869
-0.401942,0.0221528,1.11869
-0.401942,0.0221528,1.11869
-0.401942,0.0221528,1.11869
-0.401942,0.0221528,1.11869
-0.401942,0.0221528,1.11869
0.808558,-1.64353,3.14001
1.62202,-1.48725,2.62449
0.598218,1.16233,0.791818
-0.660764,2.10461,2.22948
-0.639719,1.27847,2.53936
-1.80967,0.580201,3.51214
-0.492008,-1.70287,4.14669
-0.492008,-1.70287,4.14669
0.219214,-2.36008,2.50446
0.219214,-2.36008,2.50446
0.219214,-2.36008,2.50446
0.219214,-2.36008,2.50446
0.219214,-2.36008,2.50446
-2.41464,-1.89804,5.11484
-3.71606,-0.0065792,5.6728
-3.71606,-0.0065792,5.6728
-3.71606,-0.0065792,5.6728
-3.71606,-0.0065792,5.6728
-3.71606,-0.0065792,5.6728
-6.58191,0.66508,4.27255
-6.58191,0.66508,4.27255
-5.79601,2.16036,2.89774
-5.79601,2.16036,2.89774
-5.79601,2.16036,2.89774
-5.79601,2.16036,2.89774
-4.4596,2.96405,5.34612
-5.13424,2.217,4.11519
-5.13424,2.217,4.11519
-3.34231,3.24909,1.64486
-3.34231,3.24909,1.64486
-2.19905,3.72558,2.22747
-2.19905,3.72558,2.22747
-4.43197,4.48121,0.909341
-3.68547,1.90684,2.4254
-3.25769,-0.260509,3.22415
-1.75572,2.53341,3.22779
-1.75572,2.53341,3.22779
-0.478039,-0.0825614,4.53122
1.48286,-2.99748,2.79107
1.48286,-2.99748,2.79107
1.48286,-2.99748,2.79107
-1.10262,-0.240875,5.12998
-1.10262,-0.240875,5.12998
-1.10262,-0.240875,5.12998
1.20148,1.2007,3.08546
1.20148,1.2007,3.08546
-1.63764,1.15783,3.14974
-1.63764,1.15783,3.14974
-1.63764,1.15783,3.14974
-1.99682,1.34722,2.13644
-1.99682,1.34722,2.13644
-2.44078,2.06741,4.20828
-2.44078,2.06741,4.20828
-0.963321,0.709266,2.44205
-0.878271,-1.65121,3.74397
-0.878271,-1.65121,3.74397
-0.878271,-1.65121,3.74397
-0.878271,-1.65121,3.74397
0.503225,-1.23036,2.34626
0.503225,-1.23036,2.34626
-0.541388,-1.7058,1.64922
-0.541388,-1.7058,1.64922
-0.541388,-1.7058,1.64922
-0.541388,-1.7058,1.64922
-0.541388,-1.7058,1.64922
-0.541388,-1.7058,1.64922
-0.541388,-1.7058,1.64922
-0.541388,-1.7058,1.64922
-0.541388,-1.7058,1.64922
-0.541388,-1.7058,1.64922
-2.55548,-0.304083,3.58663
-1.05134,1.08071,0.955444
-1.05134,1.08071,0.955444
-1.05134,1.08071,0.955444
-1.05134,1.08071,0.955444
-1.05134,1.08071,0.955444
-1.05134,1.08071,0.955444
-1.05134,1.08071,0.955444
-2.28642,-1.05655,-1.19949
-2.28642,-1.05655,-1.19949
-2.40225,0.0503299,-2.50649
-2.40225,0.0503299,-2.50649
-2.40225,0.0503299,-2.50649
-2.40225,0.0503299,-2.50649
-1.83711,-1.47381,-4.25216
-1.83711,-1.47381,-4.25216
-1.48215,-3.62876,-5.58588
-4.04037,-1.16143,-5.51663
-4.04037,-1.16143,-5.51663
-4.12701,1.58205,-3.79359
-4.12701,1.58205,-3.79359
-1.26612,-0.278726,-1.49987
-1.26612,-0.278726,-1.49987
-1.26612,-0.278726,-1.49987
-1.26612,-0.278726,-1.49987
-1.26612,-0.278726,-1.49987
-1.73667,0.183719,0.939978
-1.73667,0.183719,0.939978
0.958524,-0.665464,3.46817
-0.112894,-3.26883,5.3287
-0.112894,-3.26883,5.3287
-2.1085,-2.06136,3.21297
-2.1085,-2.06136,3.21297
-2.55175,-0.884416,1.94517
-3.34758,-1.44684,2.77852
-3.81639,-1.84854,2.39387
-3.81639,-1.84854,2.39387
-3.81639,-1.84854,2.39387
-1.4083,-1.61984,1.53127
-1.4083,-1.61984,1.53127
-1.4083,-1.61984,1.53127
-1.4083,-1.61984,1.53127
-1.4083,-1.61984,1.53127
-1.4083,-1.61984,1.53127
0.692193,-3.76267,4.40579
1.53002,-3.0364,3.83269
1.31667,-1.71585,1.51467
1.31667,-1.71585,1.51467
1.62521,-0.805786,1.19497
1.62521,-0.805786,1.19497
0.924,0.328185,1.50753
0.924,0.328185,1.50753
-0.901949,1.01907,2.52735
-0.901949,1.01907,2.52735
-0.901949,1.01907,2.52735
-0.901949,1.01907,2.52735
1.44485,3.08786,2.41282
0.0557821,2.75738,0.840098
1.31623,0.72838,0.481574
3.71079,1.21997,2.78619
3.71079,1.21997,2.78619
4.06221,-0.31622,3.49954
4.06221,-0.31622,3.49954
1.92101,-1.3434,0.786261
1.38649,-3.09611,1.14115
1.38649,-3.09611,1.14115
1.38649,-3.09611,1.14115
1.38649,-3.09611,1.14115
1.38649,-3.09611,1.14115
2.06867,-2.98761,1.73807
3.01854,-4.63994,3.13531
3.01854,-4.63994,3.13531
3.09775,-2.17229,5.28292
2.00415,-4.02143,4.97114
-0.375686,-1.51479,2.94918
-0.375686,-1.51479,2.94918
-1.438,-2.04126,5.74486
-1.438,-2.04126,5.74486
-1.438,-2.04126,5.74486
-1.438,-2.04126,5.74486
-1.438,-2.04126,5.74486
0.51303,0.361717,5.19894
-1.88442,1.96345,7.39254
0.896463,2.4533,5.65835
0.457768,1.5697,3.84756
0.457768,1.5697,3.84756
1.90054,2.03615,3.00052
1.14563,4.2657,2.1698
1.14563,4.2657,2.1698
1.14563,4.2657,2.1698
1.14563,4.2657,2.1698
1.14563,4.2657,2.1698
1.14563,4.2657,2.1698
1.14563,4.2657,2.1698
0.490239,4.41494,2.22493
0.490239,4.41494,2.22493
2.56765,7.02486,2.88842
2.56765,7.02486,2.88842
3.05634,5.71385,5.64571
4.15601,3.67635,4.14385
4.79247,2.02081,1.33597
4.79247,2.02081,1.33597
4.7683,0.678641,-1.10102
2.9994,-1.17414,-3.0077
2.94147,-3.70438,-3.84181
2.61349,-5.38235,-1.28767
3.63647,-3.30793,-4.26184
3.20958,-4.10199,-5.0864
2.05103,-4.17657,-7.13227
3.65936,-3.21265,-6.10796
2.89992,-2.02005,-8.1938
0.477492,0.424197,-7.6004
3.19007,-2.05475,-7.43438
3.19007,-2.05475,-7.43438
3.19007,-2.05475,-7.43438
5.15349,0.364958,-6.79933
5.15349,0.364958,-6.79933
3.82512,-1.7874,-3.94807
3.82512,-1.7874,-3.94807
3.82512,-1.7874,-3.94807
3.34673,-0.242682,-1.17823
1.06488,-0.278044,0.979521
0.240252,0.806165,2.14091
0.240252,0.806165,2.14091
0.240252,0.806165,2.14091
2.0705,-0.0749349,0.7957
2.0705,-0.0749349,0.7957
2.0705,-0.0749349,0.7957
0.206375,-1.23652,-1.29264
-1.45553,-0.44982,-3.10884
0.112106,-1.10389,-4.35597
0.112106,-1.10389,-4.35597
-0.065089,-0.829788,-1.64145
-2.63653,0.162126,-2.44711
-1.47589,0.808,-0.938837
-2.00398,-1.06512,0.57988
-1.00209,-2.8977,-2.21844
-1.00209,-2.8977,-2.21844
0.509547,0.008346,-0.315996
0.509547,0.008346,-0.315996
2.3089,1.82592,2.5916
2.3089,1.82592,2.5916
2.3089,1.82592,2.5916
4.27398,0.686476,1.8575
1.45644,-1.05123,-1.10334
0.618732,1.78399,-3.25578
2.70006,0.317532,-5.65174
4.87518,2.11119,-2.87689
6.96738,2.91103,-5.57837
6.96738,2.91103,-5.57837
5.4773,3.05356,-4.57128
3.23161,4.28641,-3.8962
3.23161,4.28641,-3.8962
1.45314,5.70329,-4.30042
1.76488,2.82275,-1.47289
1.76488,2.82275,-1.47289
0.797985,1.77344,1.43109
0.173353,-1.01956,0.597253
0.173353,-1.01956,0.597253
-0.840755,-0.976418,0.614409
-1.16847,0.335967,2.05149
-1.66619,2.82462,3.73661
-1.58945,0.542123,5.40362
-3.38087,-0.558034,3.77754
-3.38087,-0.558034,3.77754
-3.38087,-0.558034,3.77754
-3.38087,-0.558034,3.77754
-3.38087,-0.558034,3.77754
-3.38087,-0.558034,3.77754
-3.38087,-0.558034,3.77754
-3.02336,-0.926413,3.03227
-0.320248,-2.55115,3.35157
-0.320248,-2.55115,3.35157
1.05747,-1.44835,2.37441
1.05747,-1.44835,2.37441
1.05747,-1.44835,2.37441
1.05747,-1.44835,2.37441
3.61469,-0.589515,2.68597
4.51624,1.96086,3.12662
4.51624,1.96086,3.12662
4.5958,-0.278581,4.33443
4.5958,-0.278581,4.33443
4.5958,-0.278581,4.33443
4.5958,-0.278581,4.33443
1.75066,-1.36416,4.0194
-0.128262,0.401361,3.3631
-0.128262,0.401361,3.3631
-0.128262,0.401361,3.3631
0.273904,-0.46673,4.36881
-1.12104,-1.3703,2.87911
-1.12104,-1.3703,2.87911
-1.12104,-1.3703,2.87911
-1.12104,-1.3703,2.87911
-1.12104,-1.3703,2.87911
-1.12104,-1.3703,2.87911
-1.12104,-1.3703,2.87911
-1.12104,-1.3703,2.87911
-1.12104,-1.3703,2.87911
-2.06472,-1.56899,1.35045
-2.06472,-1.56899,1.35045
-2.06472,-1.56899,1.35045
-3.25191,0.904571,1.33472
-2.39039,1.02871,0.896501
-3.65989,-0.436315,2.71469
-2.16075,-0.997253,2.39258
-2.16075,-0.997253,2.39258
-2.27808,-0.0942842,1.15049
-2.27808,-0.0942842,1.15049
-2.27808,-0.0942842,1.15049
-2.27808,-0.0942842,1.15049
-3.07516,0.87401,1.80519
-3.07516,0.87401,1.80519
-3.07516,0.87401,1.80519
-3.07516,0.87401,1.80519
-1.3995,3.56873,1.70206
-3.0716,0.878868,1.13925
-1.01987,-0.409651,2.11469
-2.11407,1.0876,1.62465
-0.662849,-1.89806,2.36485
-0.662849,-1.89806,2.36485
-0.662849,-1.89806,2.36485
-0.662849,-1.89806,2.36485
-0.662849,-1.89806,2.36485
-0.662849,-1.89806,2.36485
-1.70255,-2.20729,2.89193
-1.70255,-2.20729,2.89193
-1.03528,-0.501396,1.01243
-3.17853,-1.3412,3.89568
-3.17853,-1.3412,3.89568
-3.17853,-1.3412,3.89568
-1.08615,-2.32514,4.99652
-1.78174,-2.81227,4.36653
-3.90988,-0.873693,2.71582
-2.47572,-1.89739,1.0679
-1.24657,-0.772857,-1.92209
-0.665815,1.30404,-2.48917
-0.665815,1.30404,-2.48917
-0.665815,1.30404,-2.48917
0.283737,1.73388,-2.16211
0.283737,1.73388,-2.16211
0.283737,1.73388,-2.16211
1.23389,2.49119,-3.6059
1.23389,2.49119,-3.6059
2.40832,3.50831,-2.75206
2.40832,3.50831,-2.75206
2.40832,3.50831,-2.75206
0.71667,1.32924,-0.914833
0.71667,1.32924,-0.914833
0.994568,-0.448615,-1.15043
-1.15725,-0.626453,-1.76753
-0.573232,-1.86438,-2.43928
1.07055,0.233933,-3.16683
1.07055,0.233933,-3.16683
1.07055,0.233933,-3.16683
-0.789073,0.165118,-2.3927
-0.789073,0.165118,-2.3927
-0.789073,0.165118,-2.3927
-0.789073,0.165118,-2.3927
-0.789073,0.165118,-2.3927
-0.789073,0.165118,-2.3927
-0.789073,0.165118,-2.3927
-0.789073,0.165118,-2.3927
-0.789073,0.165118,-2.3927
1.9464,3.06798,-4.79658
3.0489,3.07303,-7.08083
2.34053,2.15438,-4.73164
1.78596,2.02103,-3.36358
-0.417174,4.66174,-5.9084
-0.417174,4.66174,-5.9084
-0.417174,4.66174,-5.9084
-2.05325,4.11633,-8.66103
-1.41349,1.51835,-8.71773
-1.97088,2.65029,-7.38846
0.406135,0.603387,-6.08023
0.406135,0.603387,-6.08023
-0.554953,-1.82359,-5.32624
-0.554953,-1.82359,-5.32624
-0.554953,-1.82359,-5.32624
0.491475,-3.97697,-4.54044
0.491475,-3.97697,-4.54044
-1.6091,-0.984124,-3.93415
-2.72996,-0.685412,-2.62831
-2.72996,-0.685412,-2.62831
-2.72996,-0.685412,-2.62831
-2.72996,-0.685412,-2.62831
-1.59813,2.18369,-4.04603
-1.59813,2.18369,-4.04603
-1.59813,2.18369,-4.04603
-2.53305,0.417834,-5.73439
-3.65631,0.186924,-6.35998
-3.72444,1.41061,-5.86784
-3.77133,-1.39675,-3.94723
-3.77133,-1.39675,-3.94723
-3.77133,-1.39675,-3.94723
-2.02866,-0.572838,-6.34036
-2.02866,-0.572838,-6.34036
0.129675,2.25681,-3.72236
0.129675,2.25681,-3.72236
0.129675,2.25681,-3.72236
0.129675,2.25681,-3.72236
-1.75748,3.9189,-3.38877
-3.37796,2.80295,-6.38602
-1.45367,-0.0515854,-5.65535
0.727692,0.568457,-5.03225
1.50114,-1.9157,-6.50074
0.0190257,0.306713,-6.18778
0.687731,2.17425,-4.05934
-1.20222,2.10606,-1.09124
-1.20222,2.10606,-1.09124
-0.0301411,-0.129444,1.35391
-0.0301411,-0.129444,1.35391
-0.0301411,-0.129444,1.35391
-0.0301411,-0.129444,1.35391
-0.567056,-1.67068,1.90593
1.04822,0.260876,3.11329
1.04822,0.260876,3.11329
1.04822,0.260876,3.11329
1.04822,0.260876,3.11329
1.04822,0.260876,3.11329
1.04822,0.260876,3.11329
-0.400182,-0.380622,1.89858
-0.400182,-0.380622,1.89858
-0.400182,-0.380622,1.89858
-0.400182,-0.380622,1.89858
-0.400182,-0.380622,1.89858
-0.400182,-0.380622,1.89858
-0.400182,-0.380622,1.89858
-0.400182,-0.380622,1.89858
-0.400182,-0.380622,1.89858
0.638858,-0.128248,-0.707146
0.638858,-0.128248,-0.707146
0.638858,-0.128248,-0.707146
2.74071,-2.19181,-3.51749
0.137657,-1.55283,-0.5971
0.955777,0.563955,1.2083
1.84964,0.947528,3.1248
2.08111,-0.155893,2.826
0.392556,-1.44981,3.47253
0.392556,-1.44981,3.47253
0.392556,-1.44981,3.47253
-0.229752,0.175464,5.29938
-0.229752,0.175464,5.29938
0.22152,-0.866041,4.50316
0.22152,-0.866041,4.50316
-1.62398,0.278283,3.68253
-0.151177,-0.289149,2.88211
-0.151177,-0.289149,2.88211
-0.151177,-0.289149,2.88211
-0.110229,-1.69778,2.88123
-0.110229,-1.69778,2.88123
-1.74616,-0.0810123,2.85815
-1.74616,-0.0810123,2.85815
-1.74616,-0.0810123,2.85815
1.07986,-0.661737,2.25474
1.07986,-0.661737,2.25474
-1.60332,-1.51624,3.8891
1.17727,-0.0649419,5.75513
0.61238,1.70805,3.26736
0.61238,1.70805,3.26736
0.61238,1.70805,3.26736
0.00866774,0.94898,1.83295
0.00866774,0.94898,1.83295
0.00866774,0.94898,1.83295
0.00866774,0.94898,1.83295
0.00866774,0.94898,1.83295
0.00866774,0.94898,1.83295
0.00866774,0.94898,1.83295
1.93931,1.23133,4.31316
-0.907246,-1.35232,4.73099
-3.14618,1.50973,5.32727
-3.14618,1.50973,5.32727
-1.95494,2.79796,3.44405
-1.48604,1.99118,3.4132
-0.264101,1.77514,1.35867
-0.264101,1.77514,1.35867
-1.03645,1.81634,3.8579
-1.03645,1.81634,3.8579
-2.97187,1.39009,5.86452
-2.97187,1.39009,5.86452
-2.97187,1.39009,5.86452
-5.85417,4.12043,6.60214
-5.85417,4.12043,6.60214
-4.88121,5.25577,3.6981
-4.88121,5.25577,3.6981
-5.14802,3.26962,3.67195
-7.53361,2.88055,2.73157
-5.17194,0.563209,4.57298
-5.17194,0.563209,4.57298
-3.11845,2.34264,6.50207
-1.73629,4.87847,4.76373
-2.76269,4.86691,5.03738
-2.76269,4.86691,5.03738
-4.85931,3.16676,5.14141
-4.85931,3.16676,5.14141
-7.07833,0.348215,2.79275
-5.37604,-2.43214,1.08243
-2.65769,-3.12947,3.99013
-2.65769,-3.12947,3.99013
-2.65769,-3.12947,3.99013
-2.65769,-3.12947,3.99013
-1.338,-0.239524,3.43489
1.47181,-0.149136,2.9706
1.47181,-0.149136,2.9706
1.47181,-0.149136,2.9706
1.47181,-0.149136,2.9706
1.47181,-0.149136,2.9706
0.913735,0.878207,2.21771
-0.295561,3.05557,1.76412
-0.295561,3.05557,1.76412
2.25756,1.13992,2.05028
-0.236299,-1.60644,1.74603
-1.44528,-0.52384,2.00074
-0.502994,-2.61079,1.77693
-0.502994,-2.61079,1.77693
-0.502994,-2.61079,1.77693
-0.915663,-2.13023,3.74464
-0.915663,-2.13023,3.74464
1.55863,-1.69411,4.38698
3.59159,0.364952,3.95642
3.2687,1.23122,4.38319
3.2687,1.23122,4.38319
1.34581,2.63091,5.66814
1.74672,-0.199691,2.99379
1.74672,-0.199691,2.99379
1.74672,-0.199691,2.99379
1.74672,-0.199691,2.99379
2.29623,-0.0576162,4.71185
2.29623,-0.0576162,4.71185
2.29623,-0.0576162,4.71185
-0.0761303,-0.145894,3.9266
2.50722,-1.47369,1.41411
3.52289,-1.0512,3.05439
3.52289,-1.0512,3.05439
1.73836,-1.69288,2.85393
1.73836,-1.69288,2.85393
-0.511819,-2.20917,3.99455
-2.04324,-0.234418,3.07772
0.732753,-1.92624,3.14517
0.732753,-1.92624,3.14517
0.732753,-1.92624,3.14517
0.732753,-1.92624,3.14517
0.019348,0.713548,0.926355
0.019348,0.713548,0.926355
0.019348,0.713548,0.926355
0.019348,0.713548,0.926355
0.792771,-1.19343,2.83059
0.792771,-1.19343,2.83059
0.792771,-1.19343,2.83059
0.792771,-1.19343,2.83059
1.69169,-1.18842,3.99377
2.48068,0.771193,2.09154
2.98532,1.81217,3.87354
0.0526847,1.29721,5.89312
0.0526847,1.29721,5.89312
1.39566,-1.36899,6.17094
-0.273273,-0.66601,4.1414
1.91934,-1.11347,5.54756
1.91934,-1.11347,5.54756
1.36645,-3.51465,5.08191
1.36645,-3.51465,5.08191
0.966526,-0.587642,2.31913
0.549142,0.786284,4.41501
-0.362234,1.4906,3.58555
-0.362234,1.4906,3.58555
1.61219,-0.438569,6.23752
1.61219,-0.438569,6.23752
3.38796,2.0554,3.64899
4.40959,3.95434,4.67281
1.70897,1.48364,3.3499
0.893924,2.17588,3.2535
0.18668,0.862762,4.83202
0.18668,0.862762,4.83202
0.18668,0.862762,4.83202
0.18668,0.862762,4.83202
-0.696458,2.30057,5.74845
-2.26989,-0.683437,2.82626
0.550342,-2.29495,2.33976
0.550342,-2.29495,2.33976
0.550342,-2.29495,2.33976
0.550342,-2.29495,2.33976
0.550342,-2.29495,2.33976
0.550342,-2.29495,2.33976
0.550342,-2.29495,2.33976
-1.7762,-2.39325,3.29381
-1.7762,-2.39325,3.29381
-1.7762,-2.39325,3.29381
-1.7762,-2.39325,3.29381
-0.665749,0.429653,0.727273
-2.1419,-0.128658,0.555721
-2.1419,-0.128658,0.555721
-0.726329,-2.39268,1.00053
0.823191,-4.84308,3.79319
2.12217,-5.37102,4.46132
2.12217,-5.37102,4.46132
4.44542,-3.71693,2.92337
3.05914,-0.897093,2.91019
3.17575,1.49866,4.06332
3.17575,1.49866,4.06332
0.515383,1.2023,4.17424
1.54313,0.817084,2.30851
1.54313,0.817084,2.30851
1.54313,0.817084,2.30851
1.54313,0.817084,2.30851
1.54313,0.817084,2.30851
1.54313,0.817084,2.30851
1.54313,0.817084,2.30851
-0.28914,-2.17058,4.37355
-0.28914,-2.17058,4.37355
-2.36858,-1.04503,4.5582
-2.36858,-1.04503,4.5582
-1.60309,-1.12697,2.20074
0.269968,-0.0627827,4.52613
0.269968,-0.0627827,4.52613
-1.8037,0.399962,4.36235
-1.8037,0.399962,4.36235
-1.8037,0.399962,4.36235
0.740963,0.0882242,3.4233
0.740963,0.0882242,3.4233
0.740963,0.0882242,3.4233
0.740963,0.0882242,3.4233
0.544621,0.251787,1.5691
0.544621,0.251787,1.5691
-1.27915,0.482533,3.94539
-1.2123,-1.45576,2.42523
-1.2123,-1.45576,2.42523
-1.2123,-1.45576,2.42523
-3.02913,-2.51866,3.09064
-3.02913,-2.51866,3.09064
-2.46862,-2.35891,5.44694
-2.46862,-2.35891,5.44694
-4.35263,-0.463732,5.36762
-2.84949,0.00755978,5.57861
-1.52345,-1.98113,3.20941
-1.52345,-1.98113,3.20941
-1.52345,-1.98113,3.20941
0.935948,-2.39328,2.86772
0.935948,-2.39328,2.86772
1.2509,0.161701,5.68031
-1.18687,1.01244,3.30769
-2.92089,-0.441063,3.64388
-2.92089,-0.441063,3.64388
-0.928328,-0.73193,1.81353
1.9565,-0.577781,1.46575
3.51575,-2.60309,1.27743
3.51575,-2.60309,1.27743
3.51575,-2.60309,1.27743
3.51575,-2.60309,1.27743
2.37117,-1.10533,-0.596306
1.76354,-2.60478,-1.04355
3.62384,-3.37275,1.82055
3.62384,-3.37275,1.82055
2.00336,-4.39499,2.6088
2.00336,-4.39499,2.6088
1.36631,-4.98507,3.94441
2.47128,-3.10682,3.65735
3.21191,-1.94357,3.16487
3.21191,-1.94357,3.16487
2.68087,-0.728553,4.73432
0.759105,2.06145,2.75992
0.759105,2.06145,2.75992
1.18856,1.9771,3.82891
-0.734502,-0.00251691,3.26278
-0.734502,-0.00251691,3.26278
-0.734502,-0.00251691,3.26278
-0.734502,-0.00251691,3.26278
-0.734502,-0.00251691,3.26278
-0.734502,-0.00251691,3.26278
-0.734502,-0.00251691,3.26278
-2.56204,-0.302681,3.46117
-1.7583,0.0839313,4.28385
-1.7583,0.0839313,4.28385
-1.7583,0.0839313,4.28385
0.653441,1.22057,4.81156
2.61349,-0.154646,2.58711
1.07387,0.489478,4.34241
1.07387,0.489478,4.34241
-0.370399,-0.57762,4.81759
-0.370399,-0.57762,4.81759
-0.370399,-0.57762,4.81759
-0.370399,-0.57762,4.81759
0.488841,-0.435036,3.34879
-1.69059,0.883849,1.92404
-1.69059,0.883849,1.92404
-1.69059,0.883849,1.92404
0.58996,-0.689962,4.07295
0.483161,-1.16822,3.63877
-1.40963,1.04834,0.809929
-1.40963,1.04834,0.809929
1.00088,-0.392068,1.59922
1.00088,-0.392068,1.59922
1.00088,-0.392068,1.59922
1.00088,-0.392068,1.59922
1.00088,-0.392068,1.59922
1.00088,-0.392068,1.59922
1.00088,-0.392068,1.59922
1.00088,-0.392068,1.59922
-0.270729,-0.707453,1.34016
-0.464685,-0.355654,1.45687
-0.464685,-0.355654,1.45687
-0.464685,-0.355654,1.45687
-0.464685,-0.355654,1.45687
-0.464685,-0.355654,1.45687
-0.464685,-0.355654,1.45687
-0.464685,-0.355654,1.45687
-0.464685,-0.355654,1.45687
-3.20399,1.17955,1.76232
-3.20399,1.17955,1.76232
-3.20399,1.17955,1.76232
-1.20076,-0.957172,2.54969
-1.20076,-0.957172,2.54969
-1.20076,-0.957172,2.54969
-1.20076,-0.957172,2.54969
-1.20076,-0.957172,2.54969
1.14429,0.891088,4.74378
2.12742,-2.07841,3.10422
2.12742,-2.07841,3.10422
0.952984,-1.28522,4.31822
-0.139302,1.31196,1.64007
0.353618,-1.53643,1.31473
-1.86578,-2.33252,1.68519
-1.86578,-2.33252,1.68519
0.602257,-1.68491,1.33403
3.03499,-0.677788,2.48884
3.03499,-0.677788,2.48884
1.31399,1.67479,4.7861
1.04536,2.59627,2.3323
1.04536,2.59627,2.3323
1.3057,4.16231,5.01156
3.53318,3.98708,5.36024
3.53318,3.98708,5.36024
3.3581,2.69404,6.12823
1.20069,1.9856,3.69768
0.561687,2.20658,1.4844
-0.395803,2.09037,2.03751
-0.395803,2.09037,2.03751
-0.395803,2.09037,2.03751
-0.395803,2.09037,2.03751
-0.395803,2.09037,2.03751
-0.395803,2.09037,2.03751
-0.395803,2.09037,2.03751
-0.263049,0.0366178,-0.959982
-0.058398,-1.42352,-2.20668
-0.058398,-1.42352,-2.20668
-0.058398,-1.42352,-2.20668
-0.058398,-1.42352,-2.20668
0.631112,-1.06929,-0.643893
0.631112,-1.06929,-0.643893
0.631112,-1.06929,-0.643893
1.3961,-0.173889,2.03892
1.3961,-0.173889,2.03892
1.2477,2.40842,4.26832
1.2477,2.40842,4.26832
2.08173,-0.43966,6.78796
2.08173,-0.43966,6.78796
2.08173,-0.43966,6.78796
-0.300242,1.6595,5.13757
-0.300242,1.6595,5.13757
-0.300242,1.6595,5.13757
-1.20474,-0.302716,2.74449
1.77037,-1.16778,3.94792
1.77037,-1.16778,3.94792
1.77037,-1.16778,3.94792
1.77037,-1.16778,3.94792
1.77037,-1.16778,3.94792
0.120803,-3.6056,5.37265
1.91945,-2.92637,4.59612
1.91945,-2.92637,4.59612
1.91945,-2.92637,4.59612
1.91945,-2.92637,4.59612
1.13197,-2.09028,2.30513
1.13197,-2.09028,2.30513
2.28278,-1.86373,3.99495
0.356216,0.459395,5.39462
2.68405,-2.00163,4.99024
4.52312,-0.934961,7.82616
4.52312,-0.934961,7.82616
5.24206,-2.86148,7.79376
2.33828,-0.782825,9.57533
4.78621,1.15477,11.1512
4.78621,1.15477,11.1512
5.30862,2.27911,9.37147
6.86888,0.0261379,8.23784
6.86888,0.0261379,8.23784
4.49073,2.71078,9.7877
2.29701,1.81844,9.76483
2.29701,1.81844,9.76483
2.29701,1.81844,9.76483
2.95802,-1.09391,11.3033
3.23226,0.73741,9.02823
3.23226,0.73741,9.02823
2.08848,1.66215,7.82596
2.08848,1.66215,7.82596
3.93757,0.0629149,6.64288
2.05568,1.87971,3.86125
2.05568,1.87971,3.86125
2.05568,1.87971,3.86125
0.0487296,0.197658,4.69477
1.83785,-0.83756,2.22525
