x,y,z
-1.39464,1.234,0.0560943
-0.996928,0.930317,0.308798
-0.870199,1.27537,-0.0272105
-0.503623,1.1981,-0.230664
-0.503623,1.1981,-0.230664
-0.31254,1.46871,-0.534495
-0.412464,1.1362,-0.869801
-0.412464,1.1362,-0.869801
-0.412464,1.1362,-0.869801
-0.225107,1.03025,-0.602751
0.27472,1.48816,-0.185877
0.27472,1.48816,-0.185877
0.686008,1.2924,-0.581314
0.829903,1.19187,-0.434842
0.829903,1.19187,-0.434842
1.28628,1.14872,-0.140015
1.50661,1.40212,-0.271867
1.50661,1.40212,-0.271867
1.34453,1.74538,-0.279802
1.50682,1.78855,0.0282474
1.35684,1.66637,-0.0837279
1.35684,1.66637,-0.0837279
1.83079,1.69626,0.0549344
1.64633,1.62486,0.203937
1.93894,1.41162,0.280482
2.03884,1.63462,0.475952
1.78659,1.34377,0.801055
1.87914,1.67014,0.796905
1.4894,1.73603,0.856186
1.39242,1.45723,1.05825
0.943547,1.48294,1.38235
0.943547,1.48294,1.38235
0.605114,1.82268,1.49687
0.87238,1.6476,1.79817
1.18039,1.28538,1.39611
1.12883,1.06294,1.40793
1.18572,1.15112,1.25836
0.761739,1.49713,1.5328
0.328469,1.2329,1.31391
0.115462,1.64816,1.52889
0.434687,1.9823,1.06284
0.202017,1.56143,1.46654
0.0505131,1.48968,1.05052
-0.0430707,1.37395,0.798299
-0.316095,1.19369,0.78378
-0.359197,1.01108,0.626461
-0.380485,0.873663,0.408425
-0.374139,0.864843,0.219528
-0.374139,0.864843,0.219528
0.0739326,0.821074,0.148947
0.0739326,0.821074,0.148947
-0.0942916,1.29445,0.0748739
-0.0811496,1.28162,0.457679
-0.0811496,1.28162,0.457679
0.205674,1.32342,0.592306
0.284827,1.66861,0.263539
0.675225,1.68416,0.754927
0.244498,1.88898,0.36607
0.652888,2.37529,0.409274
0.283841,2.2503,0.809208
0.279305,1.87299,0.877739
0.0643832,1.99952,0.980105
-0.00277023,2.32891,1.03532
-0.282447,2.01444,1.00703
-0.526444,2.10001,0.916647
-0.697736,2.37133,0.800951
-0.764841,2.50155,0.37976
-0.637508,2.47099,0.421699
-0.637508,2.47099,0.421699
-0.387805,2.10692,0.566416
-0.788573,2.30361,0.567678
-0.788573,2.30361,0.567678
-1.26352,1.84035,0.536053
-1.60176,1.69301,0.65584
-1.30665,1.32171,0.52492
-0.846174,1.4384,0.240452
-0.846174,1.4384,0.240452
-0.540067,1.62891,0.340669
-0.540067,1.62891,0.340669
-0.540067,1.62891,0.340669
-0.250725,1.48034,0.832652
-0.436246,1.0621,0.525257
-0.224026,0.841421,0.478175
-0.215224,0.810378,0.81282
-0.358591,0.807967,0.634009
-0.335376,0.724291,0.259117
-0.82819,0.882132,-0.00730441
-0.931434,1.32938,0.0537224
-0.585416,1.51637,-0.300764
-0.395325,1.86224,-0.414266
-0.395325,1.86224,-0.414266
-0.559658,2.02812,-0.405873
-0.959525,2.29672,-0.547781
-0.49412,2.13689,-0.0601423
-0.49412,2.13689,-0.0601423
-0.49412,2.13689,-0.0601423
-0.421733,2.00194,-0.137736
-0.452817,1.73954,-0.503264
-0.452817,1.73954,-0.503264
-0.793883,1.65212,-0.231421
-0.536936,1.34324,-0.566741
-0.212775,0.875363,-0.965174
-0.478987,0.683556,-0.939523
-0.881728,1.09664,-1.41931
-0.932554,1.21503,-1.0763
-0.930806,0.853956,-0.981019
-1.26431,0.424049,-0.615832
-0.920368,0.864628,-0.213103
-0.920368,0.864628,-0.213103
-0.597205,1.24548,0.182509
-0.326688,1.06682,0.00508575
-0.326688,1.06682,0.00508575
-0.0944721,1.16272,-0.130818
0.382192,1.10059,-0.0649936
0.629463,1.15765,0.113294
0.549389,1.50909,-0.0626072
0.549389,1.50909,-0.0626072
0.94621,1.01084,-0.543771
0.849862,0.683892,-0.339686
0.369236,0.589569,-0.64921
0.369236,0.589569,-0.64921
0.228505,0.967646,-0.419681
-0.068321,1.27503,0.0255553
0.0515496,1.11833,-0.381541
0.0515496,1.11833,-0.381541
0.0515496,1.11833,-0.381541
0.0515496,1.11833,-0.381541
-0.412527,1.4371,0.0387391
0.0726348,1.66978,-0.31111
0.179014,1.21094,-0.0705008
-0.320517,1.07006,-0.0249709
0.123293,0.890242,-0.0504547
0.123293,0.890242,-0.0504547
0.16788,0.424156,-0.0158187
0.392426,0.561014,0.00321013
0.546801,0.211579,-0.308295
0.51244,0.134265,-0.15918
0.665586,0.0961693,-0.514866
0.665586,0.0961693,-0.514866
0.411138,-0.0197338,-0.411668
-0.0617978,0.137408,0.0205043
-0.0617978,0.137408,0.0205043
0.0517483,0.216818,-0.141962
0.20796,0.505882,0.00107923
0.20796,0.505882,0.00107923
0.20796,0.505882,0.00107923
0.0438912,0.163349,-0.472827
0.386742,0.373376,-0.74433
0.386742,0.373376,-0.74433
0.386742,0.373376,-0.74433
0.0557741,0.533353,-0.809134
0.0557741,0.533353,-0.809134
-0.186032,0.46077,-0.906303
-0.186032,0.46077,-0.906303
0.247077,0.419911,-0.506387
-0.101913,0.723543,-0.458808
0.0484767,0.294723,-0.814972
0.304818,0.710938,-1.17609
0.189349,1.03823,-0.92393
-0.215264,0.795477,-0.804758
0.0816069,1.04637,-0.496511
0.0853134,0.598658,-0.736468
0.0853134,0.598658,-0.736468
0.425241,0.240497,-1.11296
0.171255,0.210951,-0.974852
-0.226889,0.396603,-0.733686
-0.570786,0.892117,-0.810811
-0.570786,0.892117,-0.810811
-0.24107,0.427651,-0.386627
-0.712028,0.310464,-0.358947
-0.436101,0.0965284,-0.792486
-0.421521,0.292739,-0.403027
0.0339223,0.526367,-0.271889
-0.0846807,0.0846962,-0.587184
-0.0846807,0.0846962,-0.587184
-0.0846807,0.0846962,-0.587184
-0.0846807,0.0846962,-0.587184
0.309998,-0.145314,-1.08404
0.651495,-0.589814,-0.672814
1.07043,-0.750681,-0.933959
1.49995,-0.976348,-0.624141
1.45462,-0.882174,-0.536542
1.68745,-0.476071,-0.787595
1.19723,-0.413924,-1.1515
0.875645,-0.511352,-1.24233
0.823468,-0.187743,-1.02722
0.419163,-0.0822001,-0.952937
0.582465,-0.449374,-1.25147
0.58605,-0.810425,-1.48092
0.889622,-1.08073,-1.22699
0.889622,-1.08073,-1.22699
0.905729,-0.640695,-1.41834
0.956387,-0.213122,-1.2756
0.536507,-0.0815384,-1.34448
0.628767,0.280313,-1.17512
0.603919,0.281458,-0.969686
0.65669,0.124922,-0.951108
0.601712,0.139162,-1.21261
0.357707,0.0198637,-1.44471
0.291628,-0.378547,-1.37909
0.282031,-0.155902,-1.31459
0.684297,0.281701,-1.54926
0.684297,0.281701,-1.54926
1.15761,0.065915,-1.12405
1.15761,0.065915,-1.12405
1.27499,0.0450096,-0.876492
1.27499,0.0450096,-0.876492
1.42382,-0.2745,-1.33483
1.42382,-0.2745,-1.33483
1.6159,0.177135,-1.71274
1.6159,0.177135,-1.71274
1.6159,0.177135,-1.71274
1.56266,-0.312895,-1.7985
1.30282,-0.67354,-1.42307
1.37656,-0.322147,-1.21022
1.51971,0.0792603,-1.0969
1.52851,-0.412996,-1.01081
1.14449,-0.619786,-0.535127
1.07271,-0.770139,-0.407566
0.842953,-1.22624,-0.776509
0.35941,-0.73323,-1.21286
0.35941,-0.73323,-1.21286
0.856065,-0.254917,-1.25407
1.30968,0.211727,-0.917197
1.30968,0.211727,-0.917197
1.03363,0.279272,-0.431437
1.15498,0.350333,-0.427942
0.714728,0.483447,-0.89548
0.475448,0.319893,-0.916354
0.475448,0.319893,-0.916354
0.682654,0.23007,-0.929797
0.835427,0.555687,-0.957768
0.738348,0.422725,-0.820169
0.456239,-0.00282008,-0.871326
0.262785,0.0531097,-0.748485
0.492356,-0.295661,-0.470626
0.270575,-0.315141,-0.887753
0.306374,-0.355817,-1.27617
-0.131884,-0.32037,-1.13669
0.221727,0.00675928,-1.04505
0.0436828,-0.00854935,-1.02045
0.0370833,0.141548,-0.934695
-0.230733,-0.100184,-0.512109
-0.230733,-0.100184,-0.512109
0.22558,0.170079,-0.38053
0.22558,0.170079,-0.38053
-0.242258,0.195852,-0.428111
-0.504563,0.450328,-0.650791
-0.504563,0.450328,-0.650791
-0.0494827,0.591846,-0.985831
-0.543249,0.0935172,-0.794781
-0.543249,0.0935172,-0.794781
-0.677842,-0.309451,-1.10245
-0.846827,-0.41292,-1.47721
-0.846827,-0.41292,-1.47721
-0.740065,-0.169575,-1.07626
-1.10503,-0.0296221,-0.723031
-0.999846,-0.515615,-0.261177
-1.36665,-0.982641,-0.402951
-1.36665,-0.982641,-0.402951
-1.56493,-1.18478,-0.0735164
-1.11377,-1.33749,0.076827
-0.653113,-1.57708,-0.197653
-0.695388,-1.49454,0.294583
-0.85417,-1.58799,0.489373
-0.948443,-1.49671,0.0433668
-0.499001,-1.91301,0.290431
-0.509813,-1.57931,0.5214
-0.0312769,-1.76668,0.0235855
0.0435517,-1.57105,-0.23202
-0.359614,-1.19533,0.199494
-0.359614,-1.19533,0.199494
-0.696629,-1.09575,0.573428
-0.782536,-1.16729,1.02569
-0.825481,-0.727939,1.31138
-0.825481,-0.727939,1.31138
-0.459657,-1.12889,1.48495
-0.0241176,-1.29609,1.42249
-0.401442,-0.809457,1.38612
-0.21844,-0.592774,1.67818
-0.0413194,-0.788121,1.35128
-0.349342,-0.970248,1.41924
-0.349342,-0.970248,1.41924
-0.349342,-0.970248,1.41924
-0.170972,-1.16483,1.04913
-0.280301,-1.53734,0.94402
0.216888,-1.0792,0.500172
-0.252852,-0.658522,0.359706
-0.185428,-0.302455,0.546715
-0.197576,-0.374789,0.0625749
-0.522595,0.0728167,0.113168
-0.317535,0.410208,-0.213502
-0.30523,0.6115,-0.202115
-0.30523,0.6115,-0.202115
-0.757495,0.715591,-0.0439092
-0.757495,0.715591,-0.0439092
-0.757495,0.715591,-0.0439092
-1.06467,0.288814,-0.290724
-0.764449,-0.0372782,-0.268626
-0.895927,-0.198381,-0.171817
-1.26586,-0.332563,-0.618113
-1.26586,-0.332563,-0.618113
-0.9425,0.0761986,-0.48388
-1.07383,-0.282962,-0.584289
-1.07383,-0.282962,-0.584289
-1.00386,-0.161557,-0.529784
-0.600525,-0.115789,-0.744918
-0.290999,0.0151644,-1.09624
-0.290999,0.0151644,-1.09624
-0.0452598,0.179669,-1.20106
-0.198694,-0.0639956,-1.27562
0.135144,0.0167504,-1.55824
0.135144,0.0167504,-1.55824
0.392183,0.0443491,-1.23564
0.392183,0.0443491,-1.23564
0.437581,0.0365625,-1.62271
0.784904,0.337404,-1.65652
0.784904,0.337404,-1.65652
1.04844,0.00552721,-1.98433
1.04844,0.00552721,-1.98433
1.3189,-0.0280105,-2.24661
1.36157,-0.0224371,-2.01135
1.07186,0.309064,-2.18854
0.982658,0.683562,-2.13671
0.92881,0.766504,-2.22514
1.12281,0.290657,-2.53942
1.01554,0.338278,-2.74216
0.795369,0.00681733,-2.52462
0.795369,0.00681733,-2.52462
0.711363,0.336976,-2.29664
0.921109,-0.156815,-2.54511
0.921109,-0.156815,-2.54511
0.857607,-0.318391,-2.91734
0.431468,-0.760907,-3.23936
0.431468,-0.760907,-3.23936
0.259611,-0.804026,-3.33842
0.259611,-0.804026,-3.33842
0.649337,-0.531298,-3.02574
0.571811,-0.927411,-2.90865
0.571811,-0.927411,-2.90865
0.454095,-1.38313,-2.57553
0.234291,-1.73082,-2.81385
0.238597,-1.97112,-3.30153
0.238597,-1.97112,-3.30153
0.180636,-1.89934,-2.91959
0.180636,-1.89934,-2.91959
0.180636,-1.89934,-2.91959
0.369397,-2.18434,-2.62318
0.369397,-2.18434,-2.62318
0.369397,-2.18434,-2.62318
0.370517,-2.05925,-2.56006
-0.0682256,-1.63357,-2.48281
0.109588,-1.86489,-2.39069
0.269012,-2.24225,-1.93963
0.700598,-1.78702,-2.28486
1.18152,-1.79816,-2.35513
0.868135,-1.81902,-2.18136
0.981849,-1.66447,-1.70605
1.10729,-1.59585,-1.89899
1.37236,-1.25865,-1.8618
1.26601,-1.47491,-2.25887
1.60027,-1.14071,-1.77726
1.31118,-1.39204,-1.47252
1.69057,-1.06636,-1.13835
1.27486,-0.903071,-1.43831
0.929064,-0.679718,-1.59572
0.929064,-0.679718,-1.59572
1.38758,-0.346335,-1.76999
1.43981,-0.471129,-1.47607
1.86721,-0.398302,-1.42934
1.36827,-0.0354456,-1.05605
1.44529,0.35141,-0.62458
1.05435,0.819172,-1.05819
0.985737,1.1791,-0.707371
0.985737,1.1791,-0.707371
0.857999,1.47635,-0.313904
1.18858,0.985653,0.0160341
1.18858,0.985653,0.0160341
1.31162,1.12927,-0.289626
1.43243,0.932671,-0.502567
0.948708,1.08231,-0.850206
1.08487,0.969897,-0.498868
0.893119,1.35772,-0.00540356
0.893119,1.35772,-0.00540356
0.73183,0.988417,0.237154
0.991378,0.757541,-0.212543
0.56408,0.538439,-0.636023
0.789265,0.0737037,-0.701491
0.789265,0.0737037,-0.701491
0.72467,0.330322,-0.419842
0.618202,0.283742,-0.103615
0.515823,-0.123327,0.221124
1.00238,-0.432601,-0.0565436
1.44378,-0.275433,0.0948951
1.27488,0.219822,0.524303
0.883637,0.333256,0.31046
0.938846,0.278516,0.454486
0.659667,0.379436,0.583128
0.724078,0.497526,0.526762
0.724078,0.497526,0.526762
0.72355,0.431003,0.14881
0.898462,0.727209,-0.0622684
0.971778,0.459314,-0.211496
0.826233,0.224209,-0.0822519
0.426674,0.673,0.398457
0.0578847,0.600362,0.626183
-0.247903,0.404402,0.737664
-0.139948,0.0639471,0.293452
-0.557894,0.00363574,0.464343
-0.557894,0.00363574,0.464343
-0.557894,0.00363574,0.464343
-0.264735,0.424016,0.672837
0.168191,0.371085,0.250177
0.168191,0.371085,0.250177
0.32873,-0.102005,-0.0734857
0.304621,0.0941728,-0.109391
0.535127,0.522606,0.290171
0.535127,0.522606,0.290171
0.535127,0.522606,0.290171
0.445858,0.12753,0.684438
0.889962,0.213629,0.204834
0.555338,0.698707,0.617565
0.23051,0.433281,0.347668
0.23051,0.433281,0.347668
-0.0761171,0.74991,0.123986
0.202306,0.658058,0.445489
0.107023,0.861396,0.509497
-0.114477,1.07264,0.446292
-0.175682,0.971309,0.489829
-0.344784,0.630201,0.297202
-0.832382,0.283964,-0.0272832
-0.832382,0.283964,-0.0272832
-0.751648,0.320323,0.0266748
-0.877105,0.0593021,0.122939
-0.543517,0.278139,0.488743
-0.53634,0.434083,0.295079
-0.0927195,0.309647,0.150138
-0.429216,-0.181961,0.171508
-0.793416,-0.537468,0.43409
-0.423027,-0.71902,0.510871
-0.301193,-0.609008,0.838621
-0.772826,-0.343014,1.30648
-0.772826,-0.343014,1.30648
-0.54861,-0.424533,0.925731
-0.88477,-0.629898,0.602019
-0.442779,-0.235235,0.479541
-0.719359,-0.172924,0.0655024
-0.818546,0.135951,-0.132294
-0.747398,0.119174,0.171992
-0.618745,-0.0676256,-0.225577
-0.487075,-0.09854,0.209915
-0.91247,-0.135524,-0.140045
-1.32382,0.1721,-0.149137
-1.32382,0.1721,-0.149137
-1.32382,0.1721,-0.149137
-1.32382,0.1721,-0.149137
-1.06093,0.287738,-0.367855
-0.814827,0.458675,-0.532865
-0.429174,0.0898671,-0.882558
-0.184081,0.132886,-0.953271
-0.184081,0.132886,-0.953271
-0.181167,0.465777,-1.00507
-0.164874,0.772967,-0.750738
0.0686797,0.483852,-0.610596
0.382627,0.813331,-0.272285
0.214071,0.969694,-0.409221
0.214071,0.969694,-0.409221
-0.274063,1.35841,0.0183535
-0.674856,1.27605,0.337726
-0.198332,0.984167,0.0747878
-0.243248,0.676728,0.0161708
-0.715358,0.292832,-0.300675
-0.740085,0.708767,-0.062198
-0.55321,1.01552,-0.285888
-0.372525,1.18831,0.167816
-0.0608761,0.965645,0.493129
0.0478105,0.544374,0.302583
0.519167,0.447605,-0.0714655
0.519167,0.447605,-0.0714655
0.519167,0.447605,-0.0714655
0.150852,0.446958,-0.530441
0.361909,0.15256,-0.608394
-0.101479,-0.19649,-0.612212
0.234768,0.289677,-0.243695
0.234768,0.289677,-0.243695
0.213538,0.579893,0.0503257
0.213538,0.579893,0.0503257
0.126897,0.894425,0.431615
0.577034,0.553679,0.856499
0.494481,0.495246,0.463237
0.154304,0.270739,0.909112
-0.195166,0.399208,1.21962
-0.479072,0.248826,1.19069
-0.449918,0.711784,0.921964
-0.525234,0.491929,0.928877
-0.808773,0.271456,0.775731
-0.632372,0.581604,0.49889
-0.406246,0.781786,0.132295
-0.0350027,0.469255,0.375405
-0.0350027,0.469255,0.375405
-0.0350027,0.469255,0.375405
-0.0395406,-0.0103407,0.44436
-0.0395406,-0.0103407,0.44436
-0.0395406,-0.0103407,0.44436
-0.459343,-0.171169,0.11291
-0.430307,0.317252,-0.212116
-0.272263,0.806551,-0.116552
-0.627364,0.347673,0.0760385
-0.321195,0.486669,-0.0952981
-0.651022,0.469183,-0.349423
-0.651022,0.469183,-0.349423
-0.891614,0.413898,-0.818473
-1.34285,0.415434,-0.968763
-1.81418,0.407483,-0.485193
-1.85362,0.455918,-0.966588
-1.64363,0.555869,-1.11216
-1.78678,0.13921,-0.785348
-1.67109,0.478241,-0.774688
-1.26907,0.640642,-0.607729
-1.26907,0.640642,-0.607729
-1.4402,0.214425,-0.229185
-1.59002,-0.219774,-0.293436
-1.59002,-0.219774,-0.293436
-1.85519,-0.199127,0.0501095
-2.21485,-0.438305,-0.419027
-1.92665,-0.20725,-0.659073
-1.6194,-0.639764,-0.856635
-1.6194,-0.639764,-0.856635
-1.20217,-0.874905,-0.588191
-1.2752,-0.518535,-0.67454
-1.2752,-0.518535,-0.67454
-1.53559,-0.485771,-0.591209
-1.60349,-0.427902,-0.423818
-1.16855,-0.162462,-0.711271
-1.33183,-0.224842,-0.601233
-1.33183,-0.224842,-0.601233
-1.33183,-0.224842,-0.601233
-1.33183,-0.224842,-0.601233
-0.986978,-0.70979,-0.867482
-0.986978,-0.70979,-0.867482
-0.740448,-0.503969,-0.97766
-0.475581,-0.0419725,-1.05821
-0.235816,-0.368515,-1.16148
-0.235816,-0.368515,-1.16148
-0.598672,-0.0960922,-0.723065
-0.250182,0.205995,-0.581372
-0.718432,-0.150219,-0.110201
-0.800843,-0.433826,0.252853
-0.577352,-0.472295,-0.188137
-0.684445,-0.138788,-0.578231
-0.618731,-0.547496,-0.852918
-0.434535,-0.41917,-0.713291
-0.330471,0.0586747,-1.10334
0.0688303,-0.264689,-1.28567
0.0688303,-0.264689,-1.28567
0.217351,-0.0212676,-0.965529
-0.119334,-0.475488,-0.730782
-0.561867,-0.876927,-0.357457
-0.561867,-0.876927,-0.357457
-0.561867,-0.876927,-0.357457
-0.561867,-0.876927,-0.357457
-0.259138,-0.994466,0.12749
-0.0126685,-0.587501,-0.0838782
0.0965811,-0.33503,-0.377327
-0.193222,-0.495526,-0.499105
-0.193222,-0.495526,-0.499105
-0.193222,-0.495526,-0.499105
-0.660998,-0.271559,-0.279352
-0.660998,-0.271559,-0.279352
-0.660998,-0.271559,-0.279352
-0.774261,-0.0772542,-0.371844
-0.774261,-0.0772542,-0.371844
-0.590213,0.260587,-0.606433
-0.303293,0.179915,-0.885623
-0.770035,-0.0272003,-1.27034
-0.411738,-0.17141,-1.72642
-0.709573,-0.381311,-1.43056
-0.865433,-0.375692,-1.24842
-0.570606,-0.139919,-1.50096
-0.869947,0.0315501,-1.08821
-0.869947,0.0315501,-1.08821
-0.869947,0.0315501,-1.08821
-0.842083,-0.383424,-0.784593
-0.692496,-0.780572,-0.505113
-0.76807,-0.860707,-0.80956
-1.23855,-0.728909,-0.552244
-1.09512,-0.991506,-0.0889721
-0.829948,-0.762513,-0.215731
-0.728941,-0.733704,0.189943
-0.903312,-0.489928,0.14863
-0.903312,-0.489928,0.14863
-0.670368,-0.2491,0.540279
-0.405554,0.0642161,0.554815
-0.370545,-0.190683,0.270532
-0.528846,-0.0542364,0.0429178
-0.528846,-0.0542364,0.0429178
-0.901582,0.424201,0.00119214
-0.64548,0.515119,-0.40028
-0.469452,1.00614,-0.747089
-0.524482,0.514591,-1.20737
-0.524482,0.514591,-1.20737
-0.98909,0.0828262,-1.13549
-0.98909,0.0828262,-1.13549
-0.536026,0.443078,-0.753081
-0.0864866,0.302517,-0.596092
-0.0864866,0.302517,-0.596092
-0.437179,0.763486,-0.810254
-0.222334,0.632629,-0.670438
0.129949,0.798209,-1.16655
0.129949,0.798209,-1.16655
0.153247,0.675403,-1.18781
0.286485,0.838007,-1.09038
0.225832,0.409988,-1.15497
0.603495,0.509191,-0.782366
0.415277,0.85014,-1.25226
0.585863,0.505675,-1.23857
0.280747,0.821257,-1.1055
0.280747,0.821257,-1.1055
-0.191999,1.11609,-1.18052
-0.198127,1.37147,-0.891044
-0.198127,1.37147,-0.891044
-0.198127,1.37147,-0.891044
-0.322911,1.71978,-1.05464
-0.554161,1.31648,-1.43129
-0.512562,1.17995,-1.22412
-0.581769,0.737493,-1.34995
-0.827953,0.317484,-1.26142
-0.827953,0.317484,-1.26142
-0.827953,0.317484,-1.26142
-1.00128,0.198163,-1.2103
-0.686895,-0.118061,-1.05212
-0.239326,-0.38979,-1.16041
-0.0313742,-0.0381161,-1.30554
0.226203,-0.00532444,-1.29998
0.0356421,-0.179261,-0.921046
0.0356421,-0.179261,-0.921046
0.298503,-0.381018,-0.913355
-0.0621932,0.0629756,-1.07513
-0.0621932,0.0629756,-1.07513
-0.0621932,0.0629756,-1.07513
-0.250644,-0.356701,-1.52512
-0.250644,-0.356701,-1.52512
-0.218585,-0.544325,-1.6787
-0.284332,-0.358149,-1.27964
-0.0123033,-0.0416793,-1.22753
-0.308164,0.161231,-0.964293
0.150566,0.0263548,-0.467018
0.150566,0.0263548,-0.467018
0.150566,0.0263548,-0.467018
0.150566,0.0263548,-0.467018
0.202033,-0.033,-0.408794
0.202033,-0.033,-0.408794
0.412961,0.463364,-0.729172
0.412961,0.463364,-0.729172
0.123024,0.479494,-0.448952
0.0705623,0.530386,-0.0181241
0.232376,0.205886,0.150788
0.232376,0.205886,0.150788
-0.019528,0.385139,0.0865495
-0.449554,0.484712,0.181882
-0.762127,0.774992,0.422651
-0.441583,0.671817,0.283484
-0.844556,0.415861,-0.182192
-0.707446,0.138284,0.133003
-0.258083,0.362594,-0.165157
0.0892477,0.67163,0.30967
0.19952,0.686963,0.362481
0.127489,0.313344,0.187264
-0.327105,0.135975,0.00199268
-0.327105,0.135975,0.00199268
-0.633296,0.20489,0.347072
-0.309239,0.215992,0.470603
-0.577124,-0.0602938,0.110436
-0.793151,-0.0912287,0.592999
-0.793151,-0.0912287,0.592999
-0.793151,-0.0912287,0.592999
-0.666852,0.104264,0.457851
-0.666852,0.104264,0.457851
-0.326444,0.0140886,0.532183
-0.461397,0.355495,0.121786
-0.0994657,-0.0519063,-0.342182
0.163227,0.147078,-0.671702
0.163227,0.147078,-0.671702
0.63957,0.543908,-0.670389
0.318639,0.595924,-1.0652
0.318639,0.595924,-1.0652
-0.0603866,0.777431,-0.879419
-0.233755,0.311221,-0.820771
-0.312405,0.355534,-1.11413
-0.369787,0.698385,-0.693308
-0.519845,0.672049,-1.16161
-0.212985,0.962195,-0.973839
-0.294374,0.859855,-0.895881
-0.707406,1.01336,-0.478514
-0.707406,1.01336,-0.478514
-0.881517,0.790625,-0.483023
-0.650305,0.702433,-0.444188
-1.0984,0.5015,-0.716736
-1.0984,0.5015,-0.716736
-1.36972,0.490677,-1.14173
-1.36972,0.490677,-1.14173
-1.41447,0.25678,-0.736223
-1.61405,0.0455642,-1.13738
-1.71956,0.0304095,-1.05878
-1.71282,-0.239014,-1.04914
-1.42389,-0.673775,-0.58152
-1.69195,-0.549797,-0.238973
-1.57515,-0.613921,-0.142592
-1.53835,-0.492203,-0.170969
-1.09189,-0.877356,0.298214
-1.12042,-0.966309,0.517939
-0.754193,-1.4346,0.398029
-0.592184,-1.35518,0.313761
-0.595273,-1.43933,-0.176549
-0.292927,-1.68262,0.0254239
-0.254533,-1.94806,-0.0234735
-0.475781,-1.62506,0.244436
-0.918928,-1.86521,0.198092
-0.852387,-2.07986,0.437
-1.06445,-1.70358,0.56862
-1.3015,-1.52456,0.882753
-1.68955,-1.3118,0.539597
-1.53216,-1.77387,0.964978
-1.4817,-2.18452,0.503123
-1.39176,-2.07824,0.681979
-1.39176,-2.07824,0.681979
-1.39176,-2.07824,0.681979
-1.39176,-2.07824,0.681979
-1.7631,-2.32995,0.355907
-1.7631,-2.32995,0.355907
-1.94149,-2.01249,0.207454
-1.94149,-2.01249,0.207454
-2.35506,-2.38209,0.139505
-2.35506,-2.38209,0.139505
-2.64415,-1.88977,-0.200739
-2.28043,-1.77547,0.205744
-2.69917,-1.6568,0.4446
-2.32461,-1.33453,0.111151
-2.25235,-0.95034,0.508348
-2.27919,-0.863331,0.217174
-2.46133,-1.10539,0.194817
-2.86852,-0.767067,0.0895512
-3.04652,-0.841067,0.383188
-2.84307,-0.551673,0.670675
-2.49891,-0.945691,0.771534
-2.49891,-0.945691,0.771534
-2.49891,-0.945691,0.771534
-2.04486,-0.51224,0.468947
-2.04486,-0.51224,0.468947
-2.12426,-0.826992,0.240036
-2.21035,-0.702846,0.0953413
-1.8599,-0.45556,0.0626454
-1.77121,-0.315166,0.54721
-1.59484,-0.61364,0.688375
-1.59484,-0.61364,0.688375
-1.16955,-0.315956,0.385956
-1.0843,-0.0104026,0.280425
-0.615129,0.128583,0.304388
-0.615129,0.128583,0.304388
-0.615129,0.128583,0.304388
-0.985804,0.282561,0.547101
-0.548794,-0.0336427,0.510577
-0.548794,-0.0336427,0.510577
-0.870458,0.309205,0.633965
-0.862568,0.700974,0.453611
-0.519011,0.766928,0.455124
-0.519011,0.766928,0.455124
-0.395049,0.980856,0.343415
-0.127901,0.707035,-0.09407
-0.411257,0.446735,-0.580294
-0.794988,0.0274986,-1.01463
-1.02232,0.0230815,-1.0179
-0.646413,0.477646,-1.21007
-0.646413,0.477646,-1.21007
-0.516384,0.0482511,-0.839593
-0.516384,0.0482511,-0.839593
-0.234455,0.0353186,-0.956645
-0.234455,0.0353186,-0.956645
-0.234455,0.0353186,-0.956645
0.263047,0.0984692,-0.473838
0.263047,0.0984692,-0.473838
0.415853,-0.388087,-0.0769542
0.415853,-0.388087,-0.0769542
0.398593,-0.296876,-0.188446
0.398593,-0.296876,-0.188446
0.655765,-0.578931,0.139948
0.675179,-1.00264,-0.0258094
0.53217,-0.769263,-0.514292
0.53217,-0.769263,-0.514292
0.38779,-0.366707,-0.029131
0.503505,-0.255466,-0.226015
0.503505,-0.255466,-0.226015
0.449333,-0.682871,-0.705214
0.641339,-0.332771,-0.935736
0.153626,-0.39171,-0.764942
-0.267563,0.0656843,-0.28015
-0.418036,0.135384,0.16305
0.0701003,0.39906,-0.0137161
0.145458,0.314722,-0.0208069
0.0687344,0.657204,0.44584
-0.377316,0.306439,0.629655
-0.792174,-0.0736305,0.691878
-0.792174,-0.0736305,0.691878
-0.645969,0.141593,0.761754
-1.12385,0.328731,0.781054
-1.12385,0.328731,0.781054
-1.4098,0.285736,0.33246
-1.34476,0.546891,0.693898
-1.36464,0.0766623,0.543704
-1.19506,0.403403,0.196167
-1.2558,0.628874,0.690912
-0.902334,0.293007,0.769447
-0.902334,0.293007,0.769447
-0.431041,0.484176,1.07531
-0.230475,0.0797439,1.04028
-0.314998,0.145238,0.576068
0.157771,-0.185012,0.93493
0.633821,0.257389,1.38285
0.633821,0.257389,1.38285
0.633821,0.257389,1.38285
0.521485,0.21048,1.14896
0.702441,0.0616527,1.28941
0.742848,-0.413216,1.16816
1.09453,0.0763549,0.765105
0.922776,0.485319,0.501419
0.75854,0.133721,0.130471
0.611166,0.20835,-0.0571678
0.611166,0.20835,-0.0571678
